Dairy Name,Dairy Address,Average Milk Cows,Average Dry Cows,Average Bred Heifers,Average Heifers,Average Calves (4-6 mo.),Average Calves (0-3 mo.),Average Other/Unspecified Head,Average Steer,Total Manure Generated (tons),Average Milk Production (lb per cow per day),Total Dry Manure Generated N After Ammonia Losses (lbs),Total Dry Manure Generated N (lbs),Total Dry Manure Generated P (lbs),Total Dry Manure Generated K (lbs),Total Dry Manure Generated Salt (lbs),Total Process Wastewater Generated (gals),Total Process Wastewater Generated N (lbs),Total Process Wastewater Generated P (lbs),Total Process Wastewater Generated K (lbs),Total Process Wastewater Generated Salt (lbs),Applied N Dry Manure (lbs),Applied P Dry Manure (lbs),Applied K Dry Manure (lbs),Applied Salt Dry Manure (lbs),Applied Process Wastewater (gals),Applied Process Wastewater N (lbs),Applied Process Wastewater P (lbs),Applied Process Wastewater K (lbs),Applied Process Wastewater Salt (lbs),Applied to Removed Ratio N,Applied to Removed Ratio P,Applied to Removed Ratio K,Applied to Removed Ratio Salt,Total Exported N (lbs),Total Exported P (lbs),Total Exported K (lbs),Total Exported Salt (lbs),File Name,Average Milk Production (kg per cow),Average Milk Production (L per cow),Reported Annual Milk Production (L),Total Herd Size,Total Applied N (lbs),Total Applied P (lbs),Total Applied K (lbs),Total Applied Salt (lbs),Total Reported N (lbs),Total Reported P (lbs),Total Reported K (lbs),Total Reported Salt (lbs),Unaccounted For N (lbs),Unaccounted For P (lbs),Unaccounted For K (lbs),Unaccounted For Salt (lbs),Total Wastewater Generated (L),Estimated Total Wastewater Generated (L),Wastewater to Reported Milk Ratio,Wastewater to Estimated Milk Ratio,Wastewater Ratio Discrepancy,Calculated Manure Factor,Manure Factor Discrepancy,Nitrogen Discrepancy,USDA Nitrogen % Deviation,UCCE Nitrogen % Deviation,USDA N Estimate (lbs),UCCE N Estimate (lbs),Estimated Annual Milk Production (L),Estimated Wastewater Generation (L),Wastewater to Estimated Milk Ratio,City,Region,Sub-Region,Year,County,State,Zip,Latitude,Longitude,Template,Manure Factor Average,Manure Factor Standard Deviation,Wastewater Ratio Average,Wastewater Ratio Standard Deviation,USDA Nitrogen % Deviation Average,USDA Nitrogen % Deviation Standard Deviation,UCCE Nitrogen % Deviation Average,UCCE Nitrogen % Deviation Standard Deviation,Facility Count,CADDID,address
Rosa Dairy,4714 E Bear Mountain Blvd Bakersfield Kern 93307,0.0,76.0,145.0,206.0,0.0,0.0,0.0,,4244.87,70.0,33025.93,47179.9,7467.9,,17476.2,,,,,,22371.97,9665.5,28282.83,2256.8,,,,,,1.39,1.4,0.57,,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,907208.493968,427.0,22371.97,9665.5,28282.83,2256.8,33025.93,7467.9,0.0,17476.2,10653.96,-2197.6000000000004,-28282.83,15219.4,,362883.3975872,,,,20.765966824488604,-2.734033175511396,-109654414.87,-99.96989087377813,-46.787649681916136,109687440.8,62064.40760948001,907208.493968,,,Bakersfield,R5,F,2023,Kern,California,93307,35.21060699374,-118.951770029474,generic_r5,,,,,,,,,,10586.0,"4714 E Bear Mountain Blvd, Bakersfield, California, 93307"
_ Bidart 2,20400 Old River Rd. Bakersfield Kern 93311,7870.0,810.0,1290.0,1330.0,1295.0,1325.0,0.0,,253739.08,75.0,2261117.17,3230167.38,529001.43,1533030.56,3891849.0,236526594.0,855224.56,115193.83,1138267.24,8935046.12,452787.49,120030.0,341093.42,,855224.56,855224.56,115193.83,1138267.24,8935046.12,1.04,0.89,0.91,1.86,,,,,Kern_2023_generic_r5.csv,34.0194,35.039981999999995,111013670.9724,13920.0,1308012.05,235223.83,1479360.66,8935046.12,3116341.73,644195.26,2671297.8,12826895.12,1808329.68,408971.43,1191937.14,3891849.0,895350134.1935401,44405468.38896,8.06522409673436,8.06522409673436,0.0,25.480802258747648,1.980802258747648,-6554356710.029999,-99.96551397031836,-25.214323148322293,6556617827.199999,3023462.867742,111013670.9724,,,Bakersfield,R5,F,2023,Kern,California,93311,35.169128014319,-119.100986010908,generic_r5,,,,,,,,,,,"20400 Old River Rd, Bakersfield, California, 93311"
Western Sky Dairy,18501 Old River Road Bakersfield Kern 93311,4796.0,639.0,882.0,875.0,0.0,0.0,0.0,,156378.07,82.0,1386105.7,1980151.0,332155.43,956289.92,,75115560.21,350901.52,318693.0,470202.59,3009039.11,73960.42,18551.78,56682.99,,350901.52,350901.52,318693168.89,470202.59,2686.9,1.21,3860.94,459.93,,,,,,Kern_2023_generic_r5.csv,37.194544,38.31038032,75999174.719308,7192.0,424861.94,318711720.67,526885.5800000001,2686.9,1737007.22,650848.4299999999,1426492.51,3009039.11,1312145.28,-318060872.23999995,899606.9299999999,3006352.21,284343192.7745361,30399669.887723204,3.7413984273476215,3.7413984273476215,0.0,25.729364088081795,2.229364088081794,-4039423223.1,-99.96569732478788,-24.88629619333677,4040809328.8,1845343.29923036,75999174.719308,,,Bakersfield,R5,F,2023,Kern,California,93311,35.186640974298,-119.110154042898,generic_r5,,,,,,,,,,,"18501 Old River Rd, Bakersfield, California, 93311"
H&P Dairy,5021 E Bear Mountain Blvd Bakersfield Kern 93307,2388.0,381.0,758.0,691.0,349.0,345.0,0.0,,83808.56,70.0,730375.57,1043393.68,170542.47,457324.03,1212000.75,18559988.78,21009.08,34945324.54,43671.11,207459.01,189654.47,43483.88,207493.68,3386.5,21009.08,21009.08,34945.0,324.54,43671.11,0.4,674.54,391.71,17.96,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,33053425.260492,4912.0,210663.55,78428.88,207818.22,47057.61,751384.6499999999,35115867.01,500995.14,1419459.76,540721.0999999999,35037438.129999995,293176.92000000004,1372402.15,70257167.1276998,13221370.1041968,2.125563888583632,2.125563888583632,0.0,24.767905576560945,1.267905576560942,-2164882814.8299994,-99.96627396003876,-28.908649086715084,2165613190.4,1027376.1303128,33053425.260492,,,Bakersfield,R5,F,2023,Kern,California,93307,35.204968990388,-118.941109003006,generic_r5,,,,,,,,,,,"5021 E Bear Mountain Blvd, Bakersfield, California, 93307"
J&R Dairy,4403 Bear Mountain Blvd Bakersfield,2760.0,469.0,526.0,416.0,0.0,0.0,0.0,,86541.14,70.0,770446.16,1100637.37,183133.55,528565.47,1407392.55,19750490.11,55745.62,96816454.4,61076.84,544289.45,150770.06,53945.5,155637.08,7553.92,55745.62,55745.62,96816454.4,61076.84,316.16,1.09,2421.95,381.01,,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,38544424.039772,4171.0,206515.68,96870399.9,216713.92,7870.08,826191.78,96999587.95,589642.3099999999,1951682.0,619676.1000000001,129188.04999999702,372928.39,1943811.92,74763702.7672951,15417769.6159088,1.9396762211351328,1.9396762211351328,0.0,24.216561815409488,0.7165618154094879,-2235452611.44,-99.96554698971636,-28.99289759483869,2236223057.6,1085026.89717416,38544424.039772,,,Bakersfield,R5,F,2023,Kern,California,93313,35.208699253837,-119.050715607855,generic_r5,,,,,,,,,,,"4403 Bear Mountain Blvd, Bakersfield, California, 93313"
T&W Farms 2,5959 Houghton Rd Bakersfield Kern 93311,795.0,145.0,358.0,303.0,135.0,139.0,0.0,,29674.62,70.0,258873.99,369819.98,60237.19,152249.84,407668.5,19512021.0,50433.47,60667316.04,45300.61,615763.56,,,,,50433.47,50433.47,60667316.04,45300.61,4984.63,1.24,5793.62,233.41,,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,11220736.63592,1875.0,50433.47,60667316.04,45300.61,4984.63,309307.46,60727553.23,197550.45,1023432.06,258873.99,60237.189999997616,152249.84000000003,1018447.43,73860999.41361,4488294.654368,6.582544605597906,6.582544605597906,0.0,24.418650361188185,0.9186503611881848,-766533306.81,-99.96623935448456,-29.83920010131524,766792180.8,368972.40392616,11220736.63592,,,Bakersfield,R5,F,2023,Kern,California,93313,35.237865774652,-119.068497275952,generic_r5,,,,,,,,,,,"5959 Houghton Rd, Bakersfield, California, 93313"
,Faial Farms Dairy,1148.0,225.0,365.0,235.0,46.0,0.0,0.0,,38626.55,70.0,339758.62,485369.45,80403.42,219852.59,592274.55,3645407.56,5071.02,9925361.54,7381.81,55266.75,,,,,5071.02,5071.02,9925361.54,7381.81,609.34,0.94,2963.63,94.53,2.58,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,16389437.660763998,2019.0,5071.02,9925361.54,7381.81,609.34,344829.64,10005764.96,227234.4,647541.3,339758.62,80403.41999999993,219852.59,646931.9600000001,13799362.2316996,6555775.0643056,0.8419667908884398,0.8419667908884398,0.0,24.16996103625736,0.6699610362573623,-997770293.38,-99.96595980379928,-29.97870503504851,998110052.0,485221.84596852,16389437.660763998,,,Dairy,R5,F,2023,,Long Beach,California,33.8571568,-118.1911609,generic_r5,,,,,,,,,,,"Dairy, Long Beach, California"
,27125 Pond RD,2965.0,285.0,410.0,1440.0,1290.0,650.0,0.0,,106854.62,75.0,,,,,,78798391.0,,,301528.36,2631141.14,71226.34,29647.51,99427.63,1224093.3,293186.68,293186.68,50145.95,301528.36,2631141.14,0.76,1.03,0.95,2.21,,,,,Kern_2023_generic_r5.csv,34.0194,35.039981999999995,41566178.64749999,7040.0,364413.02,79793.45999999999,400955.99,3855234.44,0.0,0.0,301528.36,2631141.14,-364413.02,-79793.45999999999,-99427.63,-1224093.3000000005,298284217.27531004,16626471.459,7.176127971851711,7.176127971851711,0.0,25.6651388599076,2.1651388599076,,,,2761123380.8,1264096.0137208002,41566178.64749999,,,Wasco,R5,F,2023,Kern,California,93280,35.717452849907,-119.429728861824,generic_r5,,,,,,,,,,,"27125 Pond Rd, Wasco, California, 93280"
West Star North Dairy,26953 Riverside ST Buttonwillow Kern 93206,4680.0,615.0,340.0,0.0,0.0,0.0,0.0,,145028.29,75.0,,,,,,136892271.0,,,524716.08,4674260.94,66567.83,24078.11,94768.76,,466163.55,466163.55,64906.58,524716.08,4674260.94,0.95,0.85,1.11,2.54,,,,,Kern_2023_generic_r5.csv,34.0194,35.039981999999995,67720897.21184999,5635.0,532731.38,88984.69,619484.84,4674260.94,0.0,0.0,524716.08,4674260.94,-532731.38,-88984.69,-94768.76,0.0,518193371.56611,27088358.884739995,7.651897610645287,7.651897610645287,0.0,26.7609971539308,3.2609971539307985,,,,3747531013.6,1645435.3011032,67720897.21184999,,,Buttonwillow,R5,F,2023,Kern,California,93206,35.479391997438,-119.434546027069,generic_r5,,,,,,,,,,,"26953 Riverside St, Buttonwillow, California, 93206"
Petrissans Dairy,5111 Bear Mountain BLVD Bakersfield Kern 93313,1000.0,90.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,18335112.0,53950.1,12056.91,108328.61,532462.65,,,,,408329.0,408329.0,,,,,,,,,,,,Kern_2023_generic_r5.csv,,,,1090.0,408329.0,0.0,0.0,0.0,53950.1,12056.91,108328.61,532462.65,-354378.9,12056.91,108328.61,532462.65,69405916.31592001,,,,,,,,,,,330945.8,,,,Bakersfield,R5,F,2023,Kern,California,93313,35.208696556702,-119.057504060677,generic_r5,,,,,,,,,,,"5111 Bear Mountain Blvd, Bakersfield, California, 93313"
— RichMar Farms,1129 E Shafter RD Bakersfield Kern 93307,2425.0,500.0,2225.0,2100.0,850.0,0.0,0.0,,,,,,,,,,,,,,472968.62,114350.84,906395.08,,44395.69,44395.69,5687.37,90727.09,371837.34,0.54,0.25,0.74,0.56,,,,,Kern_2023_generic_r5.csv,,,,8100.0,517364.31,120038.21,997122.17,371837.34,0.0,0.0,0.0,0.0,-517364.31,-120038.21,-997122.17,-371837.34,,,,,,,,,,,,1399984.806378,,,,Bakersfield,R5,F,2023,Kern,California,93307,35.215931010999,-118.994174999648,generic_r5,,,,,,,,,,,"1129 E Shafter Rd, Bakersfield, California, 93307"
,4551 Bear Mountain Blvd,0.0,2548.0,0.0,623.0,0.0,898.0,0.0,,94561.99,,830459.0,1186369.99,192735.09,487965.51,1342984.65,,59700.73,114531007.5,144444.05,1017311.68,,137618.36,,45517.36,,,59700.73,,114531007.5,,1.11,,3179.12,,,,,Kern_2023_generic_r5.csv,,,,4069.0,0.0,197319.09,0.0,114576524.86,890159.73,114723742.59,632409.56,2360296.33,890159.73,114526423.5,632409.56,-112216228.53,,,,,,32.77213231300843,9.272132313008427,-2442651362.6,-99.96601329329896,-5.2070766902699885,2443481821.6,876077.0013248,,,,Bakersfield,R5,F,2023,Kern,California,93313,35.216312010408,-119.190491996329,generic_r5,,,,,,,,,,,"4551 Bear Mountain Blvd, Bakersfield, California, 93313"
_ Bidart 3,25820 Stockdale HWY Bakersfield Kern 93314,1230.0,0.0,425.0,0.0,0.0,0.0,0.0,,37550.25,60.0,,,,,,85755596.0,,,187324.42,1729559.38,,,,,178458.44,178458.44,31050.28,187324.42,1729559.38,1.18,1.11,1.3,2.93,,,,,Kern_2023_generic_r5.csv,27.21552,28.0319856,12584959.93512,1655.0,178458.44,31050.28,187324.42,1729559.38,0.0,0.0,187324.42,1729559.38,-178458.44,-31050.28,0.0,0.0,324620090.65436,5033983.974048,25.79428876435789,25.79428876435789,0.0,27.1025453523432,3.602545352343196,,,,970298460.0,420661.851379,12584959.93512,,,Bakersfield,R5,F,2023,Kern,California,93314,35.354630697334,-119.289179687615,generic_r5,,,,,,,,,,10528.0,"25820 Stockdale Hwy, Bakersfield, California, 93314"
Peterson Dairy,30999 Peterson RD Mcfarland Kern 93250,778.0,73.0,173.0,203.0,0.0,0.0,0.0,,,,,,,,,,22.0,4897.97,35445.67,217128.4,,,,,22447.69,22447.69,4897.97,35445.67,217128.4,1.25,1.13,1.56,2.66,,,,,Kern_2023_generic_r5.csv,,,,1227.0,22447.69,4897.97,35445.67,217128.4,22.0,4897.97,35445.67,217128.4,-22425.69,0.0,0.0,0.0,,,,,,,,,,,,300146.92239648,,,,Mc Farland,R5,F,2023,Kern,California,93250,35.702400997142,-119.25191097858,generic_r5,,,,,,,,,,10624.0,"30999 Peterson Rd, Mc Farland, California, 93250"
Belonave Ranch LLC,14461 Taft Highway Bakersfield Kern 93311,5278.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,602742.12,208627.72,633322.66,19645577.75,594533.24,594533.24,73342.79,310766.12,2625626.53,1.22,1.65,0.83,5.3,,,,,Kern_2023_generic_r5.csv,,,,5278.0,1197275.36,281970.51,944088.78,22271204.28,0.0,0.0,0.0,0.0,-1197275.36,-281970.51,-944088.78,-22271204.28,,,,,,,,,,,,1602506.36,,,,Bakersfield,R5,F,2023,Kern,California,93311,35.250044979737,-119.158227033521,generic_r5,,,,,,,,,,,"14461 Taft Hwy, Bakersfield, California, 93311"
VP Legacy Farms,28349 Los Angeles ST Shafter Kern 93263,2545.0,260.0,703.0,0.0,0.0,0.0,0.0,,84838.33,75.0,,,,,,56176657.0,,,189127.45,1673060.06,64795.5,19438.65,71793.41,,152898.59,152898.59,21783.39,189127.45,1673060.06,1.3,0.97,1.16,4.42,,,,,Kern_2023_generic_r5.csv,34.0194,35.039981999999995,35874809.57115,3508.0,217694.09,41222.04,260920.86,1673060.06,0.0,0.0,189127.45,1673060.06,-217694.09,-41222.04,-71793.41,0.0,212651679.17437,14349923.82846,5.927604403101317,5.927604403101317,0.0,27.705067760467728,4.205067760467728,,,,2192222447.2,929743.75581044,35874809.57115,,,Shafter,R5,F,2023,Kern,California,93263,35.493117296883,-119.419446951063,generic_r5,,,,,,,,,,,"28349 Los Angeles St, Shafter, California, 93263"
Vanden Berge Dairy,11701 Old River RD,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,54309047.0,,,,,32577.69,17700.31,74751.77,279567.3,215318.09,215318.09,54287.22,276131.57,1776808.32,1.01,1.56,1.03,1.79,,,,,Kern_2023_generic_r5.csv,,,,2785.0,247895.78,71987.53,350883.34,2056375.62,0.0,0.0,0.0,0.0,-247895.78,-71987.53,-350883.34,-2056375.62,205582009.60427,,,,,,,,,,,845581.7,,,,,R5,F,2023,,,,35.267161,-119.108185,generic_r5,,,,,,,,,,,"Old River, California"
Maya Dairy,18451 Wildwood Rd. Buttonwilllow Kern 93206,4550.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,632126.22,632126.22,101338.31,746958.69,6752131.1,0.84,0.74,0.99,2.39,,,,,Kern_2023_generic_r5.csv,,,,4550.0,632126.22,101338.31,746958.69,6752131.1,0.0,0.0,0.0,0.0,-632126.22,-101338.31,-746958.69,-6752131.1,,,,,,,,,,,,1381471.0,,,,Buttonwillow,R5,F,2023,Kern,California,93206,35.482661895945,-119.439429248104,generic_r5,,,,,,,,,,,"18451 Wildwood Rd, Buttonwillow, California, 93206"
Faial Farms 2,18683 Magnolia Ave Shafter,2196.0,367.0,1364.0,855.0,364.0,58.0,0.0,,,70.0,724933.65,,,,,,,,,,41508.46,10854.64,25850.86,184.6,144460.68,144460.68,124785411.98,165375.97,1991.66,1.11,2583.94,0.36,272.02,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,30594412.763683997,5204.0,185969.14,124796266.62,191226.83,2176.26,724933.65,0.0,0.0,0.0,538964.51,-124796266.62,-191226.83,-2176.26,,12237765.105473598,,,,,,,,-30.314352410828448,,1040291.18631976,30594412.763683997,,,Shafter,R5,F,2023,Kern,California,93263,35.478749985564,-119.381629982675,generic_r5,,,,,,,,,,,"18683 Magnolia Ave, Shafter, California, 93263"
McMoo Dairy,11663 Buena Vista Rd Bakersfield Kern 93311,2982.0,461.0,989.0,470.0,0.0,0.0,0.0,,,70.0,,,,,,,,,,,148646.16,39476.76,75502.46,534.82,149706.97,149706.97,141360743.8,317045.15,2550.75,1.2,2558.97,8.09,,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,41098932.167524,4902.0,298353.13,141400220.56,392547.61,3085.57,0.0,0.0,0.0,0.0,-298353.13,-141400220.56,-392547.61,-3085.57,,16439572.8670096,,,,,,,,,,1207430.24296932,41098932.167524,,,Bakersfield,R5,F,2023,Kern,California,93311,35.248998865725,-119.128467748038,generic_r5,,,,,,,,,,,"11663 Buena Vista Rd, Bakersfield, California, 93311"
Poso Creek Family Dairy LLC,13437 Gun Club RD Wasco Kern 93280,5468.0,511.0,1744.0,1833.0,724.0,769.0,0.0,,187508.07,70.0,,,,,,203156890.0,,,549185.96,3732953.52,156433.42,39509.51,184937.85,,395905.24,395905.24,93180.63,549185.96,3732953.52,0.98,1.3,1.2,2.17,,,,,Kern_2023_generic_r5.csv,31.75144,32.7039832,71371047.176772,11049.0,552338.66,132690.14,734123.8099999999,3732953.52,0.0,0.0,549185.96,3732953.52,-552338.66,-132690.14,-184937.85,0.0,769032122.9749,28548418.8707088,10.775127357598652,10.775127357598652,0.0,25.102380502201328,1.6023805022013278,,,,4845208528.8,2267960.2123156204,71371047.176772,,,Wasco,R5,F,2023,Kern,California,93280,35.663315009169,-119.514542994795,generic_r5,,,,,,,,,,,"13437 Gun Club Rd, Wasco, California, 93280"
_B.V. Dairy,18904 Bear Mountain Blvd. Bakersfield Kern 93307,3410.0,560.0,375.0,0.0,0.0,0.0,0.0,,106518.5,75.0,,,,,,67394107.0,,,300897.06,2274644.69,,,,,231130.34,231130.34,42840.42,300897.06,2274644.69,0.71,0.82,0.82,1.51,,,,,Kern_2023_generic_r5.csv,34.0194,35.039981999999995,50774685.91709999,4345.0,231130.34,42840.42,300897.06,2274644.69,0.0,0.0,300897.06,2274644.69,-231130.34,-42840.42,0.0,0.0,255114326.57887,20309874.36684,5.02443928447723,5.02443928447723,0.0,25.934608295040277,2.434608295040274,,,,2752438040.0,1247026.621805,50774685.91709999,,,Bakersfield,R5,F,2023,Kern,California,93311,35.209940089897,-119.214442887328,generic_r5,,,,,,,,,,,"18904 Bear Mountain Blvd, Bakersfield, California, 93311"
David Vander Schaaf Dairy,7524 S. Fairfax Road Bakersfield CA 93307,1883.0,297.0,0.0,0.0,0.0,0.0,0.0,,52122.3,,,734624.55,124428.5,193851.5,1317745.34,,,,,,,,,,,,,,,,,,,,,,,Kern_2023_innovative_ag.csv,,,,2180.0,0.0,0.0,0.0,0.0,0.0,124428.5,193851.5,1317745.34,0.0,124428.5,193851.5,1317745.34,,10111623.093670402,,,,23.909311926605508,0.4093119266055076,,,,1346840232.0,661891.6,25279057.734176,,,Bakersfield,R5,F,2023,Kern,California,93307,35.285185019153,-118.9377679764,innovative_ag,,,,,,,,,,,"7524 S Fairfax Rd, Bakersfield, California, 93307"
Boschma & Sons,24794 Sherwood Ave. Wasco CA 93280,0.0,3010.0,0.0,491.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kern_2023_livingston.csv,,,,3501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13961461.2440128,,,,,,,,,,968436.77041668,34903653.110032,,,Wasco,R5,F,2023,Kern,California,93280,35.673905797733,-119.531073421225,livingston,,,,,,,,,,,"24794 Sherwood Ave, Wasco, California, 93280"
Oasis Holsteins Dairy,18041 Palm Ave. Shafter CA 93263,0.0,1925.0,0.0,318.0,0.0,903.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kern_2023_livingston.csv,,,,3146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8928841.493264,,,,,,,,,,653227.2947365,22322103.73316,,,Shafter,R5,F,2023,Kern,California,93263,35.496461994712,-119.354699011592,livingston,,,,,,,,,,,"18041 Palm Ave, Shafter, California, 93263"
Goyenetche Dairy LLC,6041 Brandt Road Buttonwillon CA 93206,0.0,3981.0,0.0,392.0,0.0,1577.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kern_2023_livingston.csv,,,,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18465308.04399168,,,,,,,,,,1310646.0165119,46163270.109979205,,,Buttonwillow,R5,F,2023,Kern,California,93206,35.420617002724,-119.385324977052,livingston,,,,,,,,,,,"6041 Brandt Rd, Buttonwillow, California, 93206"
,19211 MagnoIia Avenue Shafter CA 93263,3227.0,0.0,0.0,0.0,200.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kern_2023_livingston.csv,,,,3427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14967985.19416256,,,,,,,,,,987187.092524,37419962.9854064,,,Shafter,R5,F,2023,Kern,California,93263,35.45334699352,-119.372537964663,livingston,,,,,,,,,,,"19211 Magnolia Ave, Shafter, California, 93263"
. Whiteside Dairy,16477 ScofieId Avenue. Wasco CA 93280,2.258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kern_2023_livingston.csv,,,,2.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10473.415112618242,,,,,,,,,,685.57396,26183.537781545605,,,Wasco,R5,F,2023,Kern,California,93280,35.554230993406,-119.407437024362,livingston,,,,,,,,,,,"16477 Scofield Ave, Wasco, California, 93280"
Mattos Bros. Dairy,4017 Kansas AVE Hanford Kings 93230,2100.0,300.0,900.0,400.0,350.0,0.0,0.0,,76576.9,85.0,,948638.7,157490.74,422864.88,1057770.0,18070500.0,94172.9,13456.15,159264.58,1091638.78,83676.24,37430.98,78652.74,77668.36,94172.9,94172.9,13456.15,159264.58,1091.0,0.74,1.09,0.92,1.15,,,,,Kings_2023_generic_r5.csv,38.55532,39.7119796,34787694.1296,4050.0,177849.14,50887.130000000005,237917.32,78759.36,94172.9,170946.88999999998,582129.46,2149408.7800000003,-83676.24000000002,120059.75999999998,344212.14,2070649.42,68404251.405,13915077.65184,1.9663347375127251,1.9663347375127251,0.0,26.24030509890019,2.7403050989001905,,,,1978747096.0,886052.135841,34787694.1296,,,Hanford,R5,S,2023,Kings,California,93230.0,36.210210009576,-119.531783982893,generic_r5,,,,,,,,,,10608.0,"4017 Kansas Ave, Hanford, California, 93230"
C&R Dairy,18321 Idaho AVE Lemoore Kings 93245,395.0,0.0,0.0,0.0,0.0,0.0,0.0,,9759.22,62.0,89338.38,127626.25,21535.67,73570.02,185985.75,2050000.0,9574.07,709.95,4240.72,27149.21,,,,,,,,,,,,,,,,,,Kings_2023_generic_r5.csv,28.122704,28.96638512,4176228.574676,395.0,0.0,0.0,0.0,0.0,98912.45,22245.62,77810.74,213134.96,98912.45,22245.62,77810.74,213134.96,7760090.5,1670491.4298704,1.858157512511643,1.858157512511643,0.0,24.706886075949367,1.2068860759493667,-252088906.42,-99.9645733199266,-25.50783415978833,252178244.8,119929.9,4176228.574676,,,Lemoore,R5,S,2023,Kings,California,93245.0,36.268888989589,-119.786996003141,generic_r5,,,,,,,,,,,"18321 Idaho Ave, Lemoore, California, 93245"
Sierra BIanca Ranch,15673 5th 1/2 AVE Hanford Kings 93230,3300.0,500.0,100.0,0.0,0.0,800.0,0.0,,97722.85,,,,208564.04,642820.95,,173365882.0,296562.4,54272.48,721750.94,,,,,,296562.4,296562.4,54272.48,721750.94,2018108.74,0.74,0.62,1.36,1.89,,,,,Kings_2023_generic_r5.csv,,,,4700.0,296562.4,54272.48,721750.94,2018108.74,296562.4,262836.52,1364571.89,0.0,0.0,208564.04,642820.95,-2018108.74,656260943.38162,,,,,24.83965898369512,1.3396589836951165,,,,2525158444.0,1194485.4692439998,,,,Hanford,R5,S,2023,Kings,California,93230.0,36.244121010529,-119.551736013755,generic_r5,,,,,,,,,,,"15673 5 1/2 Ave, Hanford, California, 93230"
SOZINHO DAIRY 1,11447 8 1/2 AVE Hanford Kings 93230,1200.0,190.0,350.0,750.0,275.0,375.0,0.0,,46561.72,69.0,,,92386.7,,608710.5,46180000.0,198842.29,15068.88,139318.81,922401.95,36790.2,20025.0,80576.6,1946086.2,198842.29,198842.29,15068.88,139318.81,922401.95,1.28,0.97,0.92,3.21,,,,,Kings_2023_generic_r5.csv,31.297848,32.23678344,16355332.078283995,3140.0,235632.49,35093.88,219895.41,2868488.15,198842.29,107455.58,139318.81,1531112.45,-36790.19999999998,72361.70000000001,-80576.6,-1337375.7,174810233.8,6542132.831313599,10.688271749132294,10.688271749132294,0.0,24.876599979521373,1.376599979521373,,,,1203154844.8000002,568287.8463310001,16355332.078283995,,,Hanford,R5,S,2023,Kings,California,93230.0,36.307032013455,-119.607588993203,generic_r5,,,,,,,,,,,"11447 8 1/2 Ave, Hanford, California, 93230"
Richard Simas,17571 Flint AVE Hanford Kings 93230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.5,1.0,,229.5,37.31,146.18,470.85,,,,,,,,,,,,,,,,,,,,,,,Kings_2023_generic_r5.csv,0.453592,0.46719976,170.52791240000002,1.0,0.0,0.0,0.0,0.0,0.0,37.31,146.18,470.85,0.0,37.31,146.18,470.85,,68.21116496,,,,17.5,-6.0,,,,452200.0,303.62,170.52791240000002,,,Hanford,R5,S,2023,Kings,California,93230.0,36.36779100465,-119.774620039284,generic_r5,,,,,,,,,,,"17571 Flint Ave, Hanford, California, 93230"
